NUMELEVE,FRAN4,CPBIS,CE1BIS,CE2BIS,CM1BIS,CM2BIS,MATH4,ECOLE2,CLASSE2,COURS2,RDBLT2,FRAN3,MATH3,MOIS,ANNEE,FRAT,PREEL,CSPP,CSPM,FILLE,ANCENS2,NBEL2,NBCOURS2,arti,sup,inter,empl,ouvr,autr,cmult,cmultnomb,mfran3,mmath3,msup,mouvr,stdfran3,stdmath3
280,0.219976327,0,0,0,1,0,0.107596041,7,14,4,0,0.626783741,0.466366542,12,88,2,3,4,8,1,6,22,3,0,0,1,0,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
282,-0.229637871,0,0,0,1,0,0.107596041,7,14,4,0,0.928791605,0.466366542,11,88,1,3,6,8,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
283,0.442982949,0,0,0,1,0,0.626479462,7,14,4,0,1.165241627,0.061659625,5,88,0,3,6,6,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
285,0.073431015,0,0,0,1,0,1.492259563,7,14,4,0,-0.122035786,0.813398361,11,88,2,3,7,4,0,6,22,3,0,0,0,0,0,1,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
286,0.347349433,0,0,0,1,0,-0.069765062,7,14,4,0,1.275705414,0.466366542,12,88,1,3,6,4,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
287,0.808073296,0,0,0,0,1,-0.134171605,7,14,5,0,1.199221832,2.675384016,1,88,1,2,2,5,1,6,22,3,1,0,0,0,0,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
288,0.551651002,0,0,0,0,1,1.458595523,7,14,5,0,1.199221832,3.111372709,8,87,1,3,6,4,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
289,0.808073296,0,0,0,0,1,1.845958909,7,14,5,0,1.561539895,2.675384016,5,87,2,3,6,8,0,6,22,3,0,0,0,0,1,0,1,1,0.629759999,0.831930349,0.05,0.4,0.715716849,1.211989203
290,-2.389190301,0,0,0,0,1,-2.145124693,8,16,5,1,-1.199127328,-0.673113446,3,86,2,3,5,7,0,20,23,2,0,0,0,1,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
291,0.133964884,0,0,0,0,1,0.325958607,8,16,5,0,0.725637114,-0.606573369,6,87,2,3,3,7,0,20,23,2,0,1,0,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
293,-0.604948787,0,0,0,0,1,-1.285044687,8,16,5,0,0.110722416,-1.232241766,10,87,0,3,6,5,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
294,-0.062119539,0,0,0,0,1,-0.262996833,8,16,5,0,1.351089456,-0.342701073,9,87,2,3,3,7,0,20,23,2,0,1,0,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
295,-0.531984656,0,0,0,0,1,0.481468474,8,16,5,0,1.084225693,-0.13672587,4,87,1,3,6,2,1,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
296,-0.062119539,0,0,0,0,1,-0.489934049,8,16,5,0,0.110722416,-0.453896405,10,87,1,3,6,5,1,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
297,-0.969939385,0,0,0,0,1,0.809469302,8,16,5,0,-0.757701885,-0.020540343,9,87,1,3,6,5,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
298,-0.274296894,0,0,0,0,1,-1.285044687,8,16,5,0,-1.7279594,-0.673113446,9,87,1,3,2,7,0,20,23,2,1,0,0,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
299,-1.578552301,0,0,0,0,1,-0.884984296,8,16,5,0,,-0.342701073,7,87,3,3,6,7,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
300,-0.274296894,0,0,0,0,1,-1.632452254,8,16,5,0,0.341761338,-1.371624362,9,87,1,3,2,7,1,20,23,2,1,0,0,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
301,-1.084729618,0,0,0,0,1,-0.359960405,8,16,5,0,-1.60066617,0.278026101,1,87,3,3,6,6,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
302,0.551651002,0,0,0,0,1,-0.489934049,8,16,5,0,0.434673519,0.557941147,3,87,1,3,4,7,1,20,23,2,0,0,1,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
303,-0.969939385,0,0,0,0,1,-0.134171605,8,16,5,0,-1.518577506,-0.55791636,3,87,1,3,6,7,1,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
305,-0.792444145,0,0,0,0,1,-0.692053103,8,16,5,0,-0.449122494,-0.977961066,1,87,1,3,6,7,1,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
306,0.676559507,0,0,0,0,1,0.966010111,8,16,5,0,-0.035589148,-0.239402426,5,87,1,3,6,5,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
307,-1.215921021,0,0,0,0,1,-0.262996833,8,16,5,0,-0.520770285,-0.342701073,8,87,0,3,4,5,0,20,23,2,0,0,1,0,0,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
308,-0.149166208,0,0,0,0,1,0.481468474,8,16,5,0,-0.520770285,-0.239402426,12,87,2,3,6,7,0,20,23,2,0,0,0,0,1,0,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
309,-0.792444145,0,0,0,0,1,-1.431861891,8,16,5,0,-1.518577506,-1.072683419,1,87,1,3,7,4,1,20,23,2,0,0,0,0,0,1,1,0,-0.350176383,-0.501053373,0.1,0.5,0.93758301,0.502963682
347,-0.080978116,0,0,1,0,0,-0.86290253,9,19,3,0,-1.087530582,-2.817380474,8,90,0,3,6,4,1,28,22,1,0,0,0,0,1,0,0,0,-0.296370047,-0.634035098,0.090909091,0.272727273,0.859272451,1.054247007
350,-0.179676228,0,0,1,0,0,-0.665949791,9,19,3,0,-0.327890311,-0.782555724,4,89,2,3,2,5,1,28,22,1,1,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
351,-0.457571363,0,0,1,0,0,-0.439536823,9,19,3,0,-0.68014655,0.097246786,3,89,3,3,5,7,0,28,22,1,0,0,0,1,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
352,-0.457571363,0,0,1,0,0,-1.22699699,9,19,3,0,-0.68014655,-0.70858612,2,89,1,3,7,5,1,28,22,1,0,0,0,0,0,1,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
353,-1.717276271,0,0,1,0,0,-0.778482314,9,19,3,0,-1.263051701,-1.145163278,6,89,2,3,2,7,0,28,22,1,1,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
354,-2.657171909,0,0,1,0,0,-2.388638439,9,19,3,1,-2.330148919,-2.549080232,5,88,0,3,1,7,0,28,22,1,0,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
355,-0.179676228,0,0,1,0,0,-0.561311562,9,19,3,0,-2.658686063,-1.273164701,5,89,2,3,6,7,1,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
356,-0.457571363,0,0,1,0,0,-0.237722058,9,19,3,0,-0.327890311,-1.273164701,5,89,3,3,5,7,1,28,22,1,0,0,0,1,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
357,-0.457571363,0,0,1,0,0,0.035803908,9,19,3,0,-0.68014655,0.593185694,8,89,3,3,4,3,0,28,22,1,0,0,1,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
358,-0.571414429,0,0,1,0,0,0.241604122,9,19,3,0,-0.946213373,0.593185694,1,90,1,2,2,5,0,28,22,1,1,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
359,-0.655437762,0,0,1,0,0,-0.237722058,9,19,3,0,-1.263051701,-0.510556198,9,89,2,3,6,5,1,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
360,-1.231860087,0,0,1,0,0,-1.361897796,9,19,3,0,-0.68014655,-1.520103729,11,89,1,3,6,6,1,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
361,0.297809543,0,0,1,0,0,1.176595344,9,19,3,0,0.361679403,0.977931488,6,89,2,3,1,8,1,28,22,1,0,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
362,-1.181241751,0,0,1,0,0,-0.965969417,9,19,3,0,-1.180141107,-0.782555724,9,89,1,3,6,5,1,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
363,0.005643737,0,0,1,0,0,-0.778482314,9,19,3,0,-1.587323932,-0.510556198,7,89,2,3,7,7,1,28,22,1,0,0,0,0,0,1,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
364,-0.457571363,0,0,1,0,0,-1.361897796,9,19,3,0,-1.060869698,-0.390606904,7,89,1,3,2,5,1,28,22,1,1,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
365,1.510548798,0,0,1,0,0,0.241604122,9,19,3,0,1.621269722,1.343468397,3,89,3,3,2,5,1,28,22,1,1,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
366,-0.571414429,0,0,1,0,0,-0.86290253,9,19,3,0,-1.060869698,-0.311163844,11,89,0,3,1,1,1,28,22,1,0,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
367,-1.058044028,0,0,1,0,0,-0.439536823,9,19,3,0,-1.319092928,-0.942387602,1,89,2,3,1,8,1,28,22,1,0,0,0,0,0,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
368,0.604957019,0,0,1,0,0,0.374075035,9,19,3,0,0.274980567,-0.472602065,11,89,2,3,7,5,1,28,22,1,0,0,0,0,0,1,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
370,-0.746878051,0,0,1,0,0,-1.973325953,9,19,3,0,-1.319092928,-2.278130422,12,89,1,3,6,5,1,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
371,-0.954985332,0,0,1,0,0,0.241604122,9,19,3,1,-0.327890311,-0.510556198,9,88,1,3,6,5,0,28,22,1,0,0,0,0,1,0,0,0,-0.83023188,-0.588376933,0,0.285714286,0.915430144,0.965037415
372,0.219976327,0,0,0,1,0,0.107596041,9,17,4,0,0.501550044,-0.293571453,9,88,2,3,1,5,0,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
373,0.219976327,0,0,0,1,0,1.700499558,9,17,4,0,0.626783741,0.813398361,5,88,2,3,3,3,0,22,32,1,0,1,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
374,-1.000490546,0,0,0,1,0,-0.993315591,9,17,4,1,-1.414474813,-1.170755511,10,87,2,3,1,8,0,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
375,0.18732608,0,0,0,1,0,-0.750711988,9,17,4,0,-0.310161077,-0.187817197,3,88,2,3,5,5,1,22,32,1,0,0,0,1,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
376,-0.399810585,0,0,0,1,0,-0.830546349,9,17,4,0,-0.373701702,0.813398361,6,88,1,3,5,8,0,22,32,1,0,0,0,1,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
377,-2.015021093,0,0,0,1,0,-1.263767705,9,17,4,1,-3.110491546,-1.589082477,5,87,1,4,6,8,0,22,32,1,0,0,0,0,1,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
378,-1.48726938,0,0,0,1,0,0.210673729,9,17,4,0,-0.122035786,-0.101001452,12,88,2,3,1,1,0,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
379,-1.987163193,0,0,0,1,0,-1.911431652,9,17,4,0,-2.046398081,-0.586526807,6,88,2,3,2,8,1,22,32,1,1,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
380,-1.805993694,0,0,0,1,0,-1.154258095,9,17,4,0,-1.214645075,-0.187817197,3,88,2,3,1,4,0,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
381,-0.512568834,0,0,0,1,0,-0.750711988,9,17,4,0,-0.310161077,-0.187817197,6,88,3,3,1,8,1,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
382,-1.151527758,0,0,0,1,0,-1.401035456,9,17,4,0,-1.414474813,0.654428144,10,88,2,3,1,8,0,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
383,-1.66992434,0,0,0,1,0,-0.460384373,9,17,4,0,-1.157887997,-0.764930097,7,88,2,3,5,4,0,22,32,1,0,0,0,1,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
384,1.051481461,0,0,0,1,0,1.700499558,9,17,4,0,1.165241627,0.231742199,9,88,2,3,6,5,1,22,32,1,0,0,0,0,1,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
385,-0.028220949,0,0,0,1,0,1.043972149,9,17,4,0,0.377721082,-0.119782439,3,88,2,3,1,4,1,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
386,-1.098365254,0,0,0,1,0,-1.154258095,9,17,4,0,-0.777819398,-1.589082477,5,88,2,3,6,8,0,22,32,1,0,0,0,0,1,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
387,0.442982949,0,0,0,1,0,0.01884095,9,17,4,0,1.414376972,1.463539251,8,88,1,3,6,8,1,22,32,1,0,0,0,0,1,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
388,-1.358011778,0,0,0,1,0,-0.587979372,9,17,4,0,-1.621269722,0.466366542,3,88,1,3,2,8,0,22,32,1,1,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
389,0.722221563,0,0,0,1,0,2.27662079,9,17,4,0,0.501550044,2.019817133,2,88,2,3,3,4,1,22,32,1,0,1,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
390,0.18732608,0,0,0,1,0,0.210673729,9,17,4,0,0.713517038,0.654428144,4,88,1,3,2,8,1,22,32,1,1,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
392,-1.151527758,0,0,0,1,0,-1.050477382,9,17,4,0,-1.621269722,-0.423059921,9,88,1,3,2,2,0,22,32,1,1,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
393,0.442982949,0,0,0,1,0,-0.644935735,9,17,4,0,1.041418783,0.061659625,7,88,2,3,5,4,1,22,32,1,0,0,0,1,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
394,-1.358011778,0,0,0,1,0,0.526387685,9,17,4,0,-0.122035786,0.466366542,7,88,2,3,1,1,1,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
395,-1.358011778,0,0,0,1,0,-1.024672594,9,17,4,0,-1.157887997,-0.101001452,5,88,2,3,1,8,1,22,32,1,0,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
396,-1.61209238,0,0,0,1,0,-0.543739599,9,17,4,0,-1.414474813,-0.586526807,9,88,1,3,6,8,0,22,32,1,0,0,0,0,1,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
397,-0.130166399,0,0,0,1,0,0.210673729,9,17,4,0,-0.199832651,0.231742199,4,88,2,3,5,5,1,22,32,1,0,0,0,1,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
398,-0.335394097,0,0,0,1,0,1.215113132,9,17,4,0,-0.199832651,1.463539251,7,89,3,3,4,5,0,22,32,1,0,0,1,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
399,-0.097978208,0,0,0,1,0,-1.401035456,9,17,4,0,-0.373701702,-0.902458652,9,88,1,3,7,8,1,22,32,1,0,0,0,0,0,1,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
400,0.858532134,0,0,0,1,0,2.27662079,9,17,4,0,1.414376972,0.999226937,7,88,2,3,3,4,0,22,32,1,0,1,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
401,1.936058204,0,0,0,1,0,1.92305221,9,17,4,0,0.872597757,1.200930965,7,88,3,3,2,8,1,22,32,1,1,0,0,0,0,0,0,0,-0.356324909,0.094805259,0.1,0.2,1.126557053,0.890103055
402,-0.705226908,0,0,0,0,1,-0.359960405,9,21,5,0,-0.078735651,0.278026101,10,87,3,3,1,5,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
403,-1.685290914,0,0,0,0,1,0.18569662,9,21,5,0,-0.349720246,0.427180717,9,87,2,3,6,1,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
404,0.551651002,0,0,0,0,1,-0.359960405,9,21,5,0,-0.837539475,-2.189112639,4,87,0,3,1,5,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
405,1.208226244,0,0,0,0,1,-0.359960405,9,21,5,0,0.772800151,0.278026101,7,87,2,3,3,8,1,36,24,1,0,1,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
406,-0.274296894,0,0,0,0,1,1.32506899,9,21,5,0,0.110722416,1.532368044,1,87,1,3,1,1,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
407,-0.531984656,0,0,0,0,1,0.18569662,9,21,5,0,-0.520770285,0.557941147,3,87,3,3,1,1,1,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
408,-0.531984656,0,0,0,0,1,0.481468474,9,21,5,0,-0.963943143,-0.453896405,5,87,2,3,6,8,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
409,-0.792444145,0,0,0,0,1,-0.005652285,9,21,5,0,-0.349720246,0.755026233,3,87,2,4,6,8,0,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
410,-0.149166208,0,0,0,0,1,-0.005652285,9,21,5,0,-0.278867635,-0.842301505,4,87,1,3,1,4,1,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
412,-0.872198612,0,0,0,0,1,-0.359960405,9,21,5,0,-0.349720246,-0.55791636,8,87,2,3,1,1,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
413,1.009947406,0,0,0,0,1,1.458595523,9,21,5,0,0.897544616,0.913681535,5,87,1,3,6,5,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
414,1.208226244,0,0,0,0,1,1.845958909,9,21,5,0,0.110722416,1.069434257,9,87,3,3,2,5,0,36,24,1,1,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
415,-1.417128061,0,0,0,0,1,-1.180343248,9,21,5,0,-1.077443169,-0.673113446,12,87,1,3,6,5,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
416,0.808073296,0,0,0,0,1,0.18569662,9,21,5,0,0.772800151,0.913681535,8,87,1,3,2,2,1,36,24,1,1,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
417,-0.377484914,0,0,0,0,1,-1.180343248,9,21,5,0,0.341761338,-0.673113446,9,87,0,3,6,2,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
418,0.278197182,0,0,0,0,1,0.668308921,9,21,5,0,0.772800151,0.557941147,2,87,1,3,1,8,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
419,-2.814978562,0,0,0,0,1,-0.005652285,9,21,5,0,-2.390840326,-1.704604795,8,87,2,3,1,1,0,36,24,1,0,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
420,-1.417128061,0,0,0,0,1,-0.884984296,9,21,5,0,-1.199127328,-0.55791636,11,87,1,3,2,8,0,36,24,1,1,0,0,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
421,1.208226244,0,0,0,0,1,1.32506899,9,21,5,0,0.897544616,2.254435455,10,87,2,3,6,8,1,36,24,1,0,0,0,0,1,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
422,0.278197182,0,0,0,0,1,0.668308921,9,21,5,0,0.207478584,1.069434257,4,87,2,3,5,5,1,36,24,1,0,0,0,1,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
423,-0.792444145,0,0,0,0,1,-0.359960405,9,21,5,0,-0.349720246,0.427180717,8,87,1,3,5,8,0,36,24,1,0,0,0,1,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
424,0.676559507,0,0,0,0,1,0.809469302,9,21,5,0,1.199221832,1.532368044,1,87,1,3,4,5,0,36,24,1,0,0,1,0,0,0,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
427,-0.872198612,0,0,0,0,1,0.668308921,9,21,5,0,-0.920189007,-1.371624362,7,87,3,3,7,7,0,36,24,1,0,0,0,0,0,1,0,0,-0.155780032,0.154048955,0.115384615,0.269230769,0.855566842,1.10629693
448,-1.115758177,0,1,0,0,0,-0.930482674,10,37,2,1,-1.351089456,-1.008509479,11,89,0,3,5,5,0,10.5,12,5,0,0,0,1,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
450,-0.988167011,0,1,0,0,0,-1.333859071,10,37,2,0,-0.633629249,-1.78139327,9,90,1,3,4,3,0,10.5,12,5,0,0,1,0,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
451,0.877688899,0,0,0,0,1,-2.184350671,10,37,5,0,0.677756067,0.131075635,4,87,1,3,4,8,1,10.5,12,5,0,0,1,0,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
454,-0.299774485,0,0,1,0,0,-0.665949791,10,37,3,0,0.274980567,-0.390606904,9,89,1,3,7,5,1,10.5,12,5,0,0,0,0,0,1,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
458,0.925729462,0,1,0,0,0,1.625419494,10,37,2,0,0.949154436,0.957050285,2,90,2,3,6,5,0,10.5,12,5,0,0,0,0,1,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
459,0.162497061,0,0,1,0,0,-0.778482314,10,37,3,0,0.274980567,0.38860698,2,89,1,3,5,5,0,10.5,12,5,0,0,0,1,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
460,0.472237423,0,1,0,0,0,1.087239203,10,37,2,0,-0.011237311,0.144268517,7,90,2,3,4,4,1,10.5,12,5,0,0,1,0,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
461,-0.872198612,0,0,0,0,1,0.481468474,10,37,5,0,-0.078735651,0.278026101,3,87,3,3,6,6,1,10.5,12,5,0,0,0,0,1,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
462,1.348551081,0,0,0,1,0,-0.204899973,10,37,4,0,1.041418783,0.654428144,5,88,2,3,4,4,0,10.5,12,5,0,0,1,0,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
463,-0.531984656,0,0,0,0,1,0.481468474,10,37,5,0,0.110722416,0.427180717,9,87,2,3,3,5,1,10.5,12,5,0,1,0,0,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
464,-0.198823596,0,1,0,0,0,-0.030148304,10,37,2,0,-1.679755302,-1.008509479,5,90,1,3,5,4,0,10.5,12,5,0,0,0,1,0,0,1,1,-0.03867583,-0.109852978,0.117647059,0.176470588,0.874452215,0.837877495
660,1.260584105,0,1,0,0,0,0.049002946,11,23,2,0,0.949154436,-0.380549437,7,90,1,0,7,3,1,11,23,2,0,0,0,0,0,1,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
662,,0,1,0,0,0,-0.220310347,11,23,2,0,-0.011237311,-0.268319569,11,90,2,3,6,8,1,11,23,2,0,0,0,0,1,0,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
664,-0.818392315,0,1,0,0,0,-0.939228033,11,23,2,0,-0.633629249,-0.626905852,11,90,1,3,6,8,0,11,23,2,0,0,0,0,1,0,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
665,0.20458393,0,1,0,0,0,1.371443474,11,23,2,0,0.157978385,0.624652554,3,90,1,3,6,5,1,11,23,2,0,0,0,0,1,0,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
666,-0.198823596,0,1,0,0,0,-1.381158068,11,23,2,0,-1.108074848,-1.78139327,12,90,1,3,6,8,1,11,23,2,0,0,0,0,1,0,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
667,-1.386896578,0,1,0,0,0,-1.13968962,11,23,2,0,-0.80084288,-0.626905852,10,90,2,3,7,8,0,11,23,2,0,0,0,0,0,1,1,0,-0.417827041,-0.41888092,0,0.285714286,0.79856897,0.778462374
